Frame,Track_ID,Right_Wrist_X,Right_Wrist_Y,Left_Wrist_X,Left_Wrist_Y
803,2,634.9445190429688,365.29486083984375,808.698974609375,420.1007995605469
804,1,1153.912353515625,394.16802978515625,1330.6566162109375,399.036376953125
804,2,628.0907592773438,360.80584716796875,803.9436645507812,412.0489196777344
805,1,1156.0284423828125,393.8723449707031,1327.105712890625,397.3081359863281
805,2,626.9072265625,360.1442565917969,807.49609375,412.7449035644531
806,1,1156.8203125,393.01904296875,1328.9122314453125,395.4079284667969
806,2,627.1339111328125,360.9017028808594,806.5721435546875,413.37701416015625
807,1,1150.959716796875,390.3196105957031,1325.46875,396.2540283203125
807,2,628.7526245117188,363.7454833984375,797.5867919921875,417.3487854003906
808,1,1153.7615966796875,389.9490661621094,1328.139404296875,394.3245544433594
808,2,621.3060302734375,360.16204833984375,801.1375732421875,417.0601501464844
808,19,,,,
809,1,1160.2021484375,393.9709167480469,1328.52685546875,391.0306396484375
809,2,618.6204833984375,361.99298095703125,792.9253540039062,420.5753479003906
810,1,1151.695556640625,396.3092346191406,1326.3028564453125,392.37103271484375
810,2,618.26318359375,361.5605163574219,790.28857421875,422.4639892578125
811,1,1149.717041015625,395.3414001464844,1321.894775390625,391.9960021972656
811,2,614.4104614257812,363.71136474609375,791.8308715820312,424.5323486328125
812,1,1148.9696044921875,398.7352294921875,1321.486328125,391.4617919921875
812,2,613.4024047851562,363.5230712890625,791.67724609375,424.3606872558594
813,1,1151.4295654296875,394.6542053222656,1323.000244140625,391.5269470214844
813,2,612.025146484375,366.447509765625,792.4878540039062,424.8507385253906
814,1,1148.4925537109375,397.6246337890625,1320.003173828125,391.653076171875
814,2,610.5540771484375,367.6068420410156,793.68408203125,425.1895751953125
815,1,1150.349365234375,398.19580078125,1322.904296875,391.42938232421875
815,2,609.4304809570312,366.7803039550781,793.533447265625,426.88360595703125
816,1,1149.4759521484375,381.14874267578125,1324.7198486328125,389.4186706542969
816,2,613.7352905273438,373.26446533203125,793.1705932617188,428.0396728515625
817,1,1149.31396484375,376.6541748046875,1326.1971435546875,388.8575134277344
817,2,616.0734252929688,384.91326904296875,791.9557495117188,428.4485168457031
817,19,,,,
818,1,1146.510498046875,366.88238525390625,1329.1434326171875,389.4173889160156
818,2,621.1574096679688,390.7813720703125,793.1962890625,428.96881103515625
818,19,,,,
819,1,1147.27294921875,375.4021301269531,1335.4261474609375,392.83233642578125
819,2,619.9956665039062,393.2302551269531,794.5186157226562,429.0897521972656
819,19,,,,
820,1,1137.098388671875,377.14849853515625,1336.9869384765625,398.7154846191406
820,2,618.3148193359375,392.2978515625,795.6370239257812,428.6710510253906
820,19,,,,
821,1,1129.4398193359375,376.4786071777344,1327.76904296875,406.50482177734375
821,2,617.3988647460938,395.87530517578125,796.0206909179688,428.78985595703125
821,19,,,,
822,1,1127.675537109375,377.3382568359375,1333.6087646484375,412.5802917480469
822,2,616.15673828125,398.4325256347656,796.844970703125,428.9753112792969
822,19,,,,
823,1,1130.350341796875,374.8528137207031,1337.3597412109375,416.7392272949219
823,2,615.96435546875,399.6880187988281,797.8438110351562,429.00177001953125
823,19,,,,
824,1,1126.7674560546875,367.5124206542969,1343.7801513671875,423.37628173828125
824,2,611.98828125,396.9891052246094,797.8650512695312,429.2699279785156
824,19,,,,
825,1,1123.07958984375,376.2730712890625,1354.287109375,420.6927185058594
825,2,608.1943359375,396.121337890625,797.0764770507812,429.5800476074219
825,19,,,,
826,1,1121.7869873046875,377.0799865722656,1355.1422119140625,420.4005126953125
826,2,607.8231201171875,398.8930358886719,795.8671264648438,430.2687072753906
826,19,,,,
827,1,1130.1009521484375,383.5601806640625,1355.2998046875,420.2091064453125
827,2,608.01171875,397.840087890625,795.7822875976562,430.038330078125
827,19,,,,
828,1,1130.8310546875,394.3916320800781,1355.116943359375,420.7486877441406
828,2,609.1181030273438,396.618896484375,797.3516235351562,427.9951171875
828,19,,,,
829,1,1136.158447265625,400.943115234375,1354.1707763671875,420.79364013671875
829,2,613.9508666992188,395.3852233886719,793.59423828125,430.76959228515625
829,19,,,,
830,1,1128.5074462890625,402.22088623046875,1352.78173828125,422.3529052734375
830,2,609.1177368164062,386.850830078125,805.8668823242188,419.77410888671875
830,19,,,,
831,1,1125.8355712890625,402.8605651855469,1351.61328125,427.3932189941406
831,2,608.8867797851562,389.0623474121094,805.4965209960938,418.99005126953125
831,19,,,,
832,1,1132.090576171875,409.73370361328125,1349.1280517578125,428.1288146972656
832,2,612.2163696289062,399.810546875,803.64892578125,419.2187805175781
832,19,,,,
833,1,1135.0643310546875,410.2857360839844,1349.865966796875,426.67071533203125
833,2,611.3351440429688,396.79608154296875,805.0848388671875,418.312744140625
833,19,,,,
834,1,1146.309326171875,422.2877502441406,1351.11865234375,429.7098083496094
834,2,612.7157592773438,396.74652099609375,812.200927734375,413.54931640625
834,19,,,,
835,1,1149.2459716796875,422.5763854980469,1353.127197265625,433.09619140625
835,2,611.8453369140625,395.28497314453125,809.5530395507812,410.8921813964844
835,19,,,,
836,1,1156.0941162109375,429.24090576171875,1353.9755859375,439.379638671875
836,2,613.8387451171875,393.5467529296875,799.9146118164062,415.2187805175781
836,19,,,,
837,1,1163.959716796875,431.8770751953125,1356.99462890625,444.43212890625
837,2,608.6392822265625,394.7330017089844,803.3123779296875,415.07415771484375
837,19,,,,
838,1,1177.1097412109375,432.8002014160156,1357.7542724609375,441.4507751464844
838,2,607.8906860351562,393.3678894042969,800.6815795898438,410.38653564453125
838,19,,,,
838,20,611.8719482421875,396.9046325683594,795.1453857421875,415.677490234375
839,1,1183.0716552734375,435.0093994140625,1358.8245849609375,439.99884033203125
839,2,605.9403686523438,395.89752197265625,805.9296875,406.54931640625
839,19,,,,
839,20,612.0550537109375,399.84759521484375,800.3348388671875,412.77593994140625
840,1,1183.7847900390625,432.7801818847656,1363.502685546875,443.2033996582031
840,2,609.3832397460938,400.0869140625,803.31689453125,406.4958190917969
840,19,,,,
840,20,615.2867431640625,406.2103576660156,796.0404663085938,412.97412109375
841,1,1189.697998046875,432.0997619628906,1356.72412109375,452.55120849609375
841,2,606.1245727539062,393.49969482421875,799.6998901367188,399.3429870605469
841,19,,,,
841,20,613.3118896484375,400.499267578125,792.6290283203125,408.48638916015625
842,1,1196.1859130859375,439.8752746582031,1351.227294921875,455.5710144042969
842,2,602.602294921875,388.28094482421875,796.9824829101562,395.6625671386719
842,19,,,,
842,20,609.77294921875,397.7008972167969,787.0608520507812,405.5798034667969
842,21,,,,
843,1,1200.464599609375,438.4856262207031,1354.033203125,454.0926208496094
843,19,,,,
843,20,613.1590576171875,398.276123046875,787.27490234375,403.18841552734375
843,21,,,,
844,1,1195.42626953125,438.6031494140625,1349.648681640625,458.15594482421875
844,19,,,,
844,21,,,,
844,2,618.8257446289062,392.7728576660156,783.8782348632812,392.4058532714844
845,1,1199.4417724609375,441.6196594238281,1338.993408203125,459.0223083496094
845,21,,,,
845,2,615.3406372070312,394.19805908203125,779.2355346679688,396.0545959472656
846,1,1189.89013671875,433.18798828125,1341.337158203125,462.43231201171875
846,21,,,,
846,2,619.0409545898438,394.2625427246094,765.7893676757812,399.4739074707031
847,1,1186.4371337890625,433.8948974609375,1338.6334228515625,463.90789794921875
847,21,,,,
847,2,617.7359619140625,393.7473449707031,748.9432983398438,401.3887634277344
847,19,,,,
848,1,1191.243896484375,436.5821228027344,1338.450927734375,460.3470458984375
848,21,,,,
848,2,623.966064453125,395.36395263671875,737.031982421875,397.1988525390625
848,19,,,,
849,1,1193.8582763671875,439.6761474609375,1342.4954833984375,461.1519470214844
849,21,,,,
849,2,630.331298828125,397.7371826171875,724.7284545898438,399.4925231933594
849,19,,,,
850,1,1184.6309814453125,445.11981201171875,1336.818359375,465.9975280761719
850,21,,,,
850,2,629.825927734375,397.62823486328125,717.0929565429688,400.69573974609375
850,19,,,,
851,1,1182.063720703125,444.5404052734375,1330.9468994140625,466.7951354980469
851,21,,,,
851,2,633.3672485351562,397.3945617675781,705.1405639648438,399.7765197753906
851,19,,,,
852,1,1186.70654296875,444.60736083984375,1335.962646484375,464.6973571777344
852,21,,,,
852,2,626.7996215820312,401.0113220214844,698.4891357421875,398.2977600097656
852,19,,,,
853,1,1183.4852294921875,446.00396728515625,1334.5616455078125,465.28070068359375
853,21,,,,
853,2,621.7142333984375,398.1994323730469,682.7110595703125,398.7137451171875
854,1,1187.3482666015625,445.4908752441406,1333.2265625,465.83514404296875
854,21,,,,
854,2,623.985595703125,398.4841613769531,677.5535278320312,404.7912902832031
854,19,,,,
855,1,1189.5528564453125,448.6920471191406,1332.9805908203125,467.5972900390625
855,2,628.0801391601562,398.8794250488281,670.2310180664062,407.5452880859375
856,1,1190.188720703125,447.59619140625,1333.1981201171875,468.1202087402344
856,2,632.0303955078125,395.7019958496094,661.249267578125,412.4909973144531
857,1,1190.98486328125,449.5888977050781,1332.797119140625,469.15740966796875
857,2,636.1328125,394.8650817871094,658.6577758789062,412.7966613769531
858,1,1189.0743408203125,450.37139892578125,1333.7369384765625,468.9159851074219
858,2,624.758056640625,388.3353576660156,651.6703491210938,413.1806640625
859,1,1184.904052734375,448.9468994140625,1333.4910888671875,468.3116455078125
859,2,616.02978515625,384.8604736328125,645.0442504882812,416.22723388671875
860,1,1180.47119140625,446.2492370605469,1333.6337890625,466.5520324707031
860,2,571.3478393554688,360.97686767578125,647.5233154296875,416.7721252441406
861,1,1181.0709228515625,446.8692321777344,1332.6910400390625,466.5386047363281
861,2,564.3641967773438,353.2139587402344,646.2789306640625,415.8716125488281
862,1,1179.742431640625,444.82257080078125,1336.051025390625,466.2156066894531
862,2,572.1332397460938,362.09954833984375,643.5432739257812,420.31341552734375
862,21,,,,
863,1,1182.0333251953125,446.6325378417969,1337.4281005859375,465.5985107421875
863,2,544.3438110351562,335.617919921875,637.4788208007812,426.8365783691406
863,21,,,,
863,19,,,,
864,1,1182.5980224609375,446.25244140625,1338.2919921875,466.0299987792969
864,2,535.9783325195312,334.5879211425781,641.2149047851562,426.27349853515625
864,21,,,,
865,1,1184.4339599609375,445.5696716308594,1340.3902587890625,465.0928039550781
865,2,550.8450317382812,346.1089172363281,642.8336791992188,427.5081787109375
866,1,1185.2550048828125,446.31195068359375,1336.2464599609375,467.12677001953125
866,2,553.028564453125,345.8758239746094,642.1847534179688,429.1602783203125
867,1,1183.2996826171875,441.7481384277344,1340.3138427734375,466.66357421875
867,2,526.0504150390625,334.54083251953125,640.7738647460938,432.74578857421875
868,1,1186.075439453125,443.46710205078125,1337.4573974609375,466.8885498046875
868,2,525.087890625,330.6571960449219,640.1065063476562,429.9824523925781
869,1,1185.4791259765625,444.6164245605469,1334.4163818359375,468.858154296875
869,2,488.5613098144531,332.7127685546875,642.1741943359375,431.40765380859375
869,21,,,,
870,1,1183.887939453125,442.9566345214844,1338.917236328125,464.71649169921875
870,2,479.17071533203125,332.2477111816406,641.5123901367188,429.6204833984375
871,1,1182.761474609375,449.9355163574219,1338.2027587890625,464.3690185546875
872,1,1183.64013671875,451.469970703125,1338.41845703125,463.0559997558594
872,2,514.9010620117188,329.9284362792969,643.7601928710938,429.71875
873,1,1183.2216796875,450.4040832519531,1337.5926513671875,464.6409606933594
873,2,529.9772338867188,331.1246643066406,643.3414916992188,428.58441162109375
873,21,,,,
874,1,1180.9918212890625,448.5442810058594,1339.039306640625,464.8444519042969
874,2,546.7742919921875,332.3646545410156,643.0599975585938,427.4213562011719
874,21,,,,
875,1,1179.8695068359375,449.0198974609375,1335.912353515625,465.230224609375
875,2,528.9329833984375,328.114013671875,644.7735595703125,430.5689697265625
875,21,,,,
876,1,1181.55908203125,450.8847961425781,1338.283935546875,464.59002685546875
876,2,534.2182006835938,329.87261962890625,648.8614501953125,430.5621032714844
876,21,,,,
877,1,1183.619140625,451.0578918457031,1340.300537109375,463.57073974609375
877,2,532.2234497070312,333.7673034667969,649.00927734375,432.1612243652344
877,21,,,,
878,1,1185.4700927734375,451.9559631347656,1340.43115234375,463.0328674316406
878,2,513.5804443359375,334.1541442871094,648.8541259765625,433.5045471191406
878,21,,,,
879,1,1185.24365234375,451.1938781738281,1339.379150390625,461.8587646484375
879,2,518.73388671875,329.5007019042969,649.8074340820312,433.66412353515625
879,21,,,,
880,1,1182.14453125,449.9480285644531,1339.36083984375,463.01983642578125
880,2,528.5327758789062,331.6658020019531,651.19921875,432.8746643066406
880,21,,,,
881,1,1186.068359375,452.1922607421875,1337.6121826171875,462.7988586425781
881,2,525.40966796875,329.4043273925781,652.318359375,429.8661193847656
881,21,,,,
882,1,1183.5888671875,452.0015869140625,1337.0936279296875,463.84423828125
882,2,542.7792358398438,329.9035949707031,654.437744140625,429.52227783203125
882,21,,,,
883,1,1181.9652099609375,450.2785949707031,1339.613037109375,465.0728454589844
883,2,530.7913818359375,333.78240966796875,656.8685302734375,429.9343566894531
883,21,,,,
884,1,1181.5411376953125,450.58734130859375,1338.66552734375,465.0173034667969
884,2,538.7486572265625,332.0679626464844,657.20751953125,430.1517639160156
884,21,,,,
885,1,1182.43896484375,450.45758056640625,1338.66162109375,464.9322509765625
885,2,543.3895874023438,331.48370361328125,658.6290283203125,429.9217224121094
885,21,,,,
886,1,1181.639404296875,449.4831848144531,1339.7060546875,466.2448425292969
886,2,542.8394775390625,329.5143127441406,659.1461181640625,430.71624755859375
886,21,,,,
887,1,1182.895751953125,447.6497802734375,1338.8843994140625,467.0341796875
887,2,546.6622314453125,331.3783874511719,658.2757568359375,431.51739501953125
887,21,,,,
888,1,1179.6448974609375,449.2966613769531,1335.201171875,466.5947570800781
888,2,547.9618530273438,333.210205078125,659.8260498046875,429.31182861328125
888,21,,,,
889,1,1177.895263671875,444.9378967285156,1338.3310546875,467.798828125
889,2,546.4219970703125,330.8062744140625,660.4390869140625,429.1749267578125
889,21,,,,
890,1,1181.1346435546875,445.8641662597656,1338.458251953125,467.0521545410156
890,2,550.475341796875,332.7588806152344,657.9777221679688,428.8642883300781
890,21,,,,
891,1,1179.0814208984375,445.82061767578125,1335.144287109375,467.5106506347656
891,2,554.146484375,341.0855407714844,656.0361328125,429.35748291015625
891,21,,,,
892,1,1179.67822265625,446.68682861328125,1334.302734375,466.9064636230469
892,2,555.0096435546875,342.4399108886719,656.7360229492188,429.29290771484375
892,21,,,,
893,1,1177.756591796875,446.63311767578125,1331.63818359375,468.6800537109375
893,2,564.9578857421875,357.0506286621094,657.1682739257812,428.6005859375
893,21,,,,
894,1,1176.7095947265625,448.0028991699219,1333.15234375,467.2431335449219
894,2,567.5084838867188,354.32611083984375,658.7319946289062,428.4143981933594
894,21,,,,
895,1,1178.8502197265625,447.016357421875,1334.962646484375,467.8975830078125
895,2,573.6141357421875,362.4046325683594,658.1325073242188,428.7779541015625
895,21,,,,
896,1,1178.7587890625,447.9691467285156,1334.5244140625,468.6332702636719
896,2,554.4705810546875,330.9766540527344,656.3670043945312,430.5158996582031
896,21,,,,
897,1,1179.1728515625,446.7042236328125,1332.4061279296875,469.3789367675781
897,2,552.0038452148438,326.6676940917969,656.0996704101562,432.8707275390625
897,21,,,,
898,1,1179.6583251953125,448.2681579589844,1334.307373046875,468.4207458496094
898,2,551.1885986328125,337.41119384765625,655.691162109375,432.75933837890625
898,21,,,,
899,1,1175.702880859375,446.43658447265625,1336.8714599609375,465.5552673339844
899,2,548.2010498046875,333.505615234375,656.4617309570312,431.15777587890625
899,21,,,,
900,1,1171.3807373046875,444.43212890625,1343.8287353515625,456.4779357910156
900,2,555.46826171875,337.78436279296875,662.8433837890625,434.0693359375
900,21,,,,
901,1,1170.0159912109375,443.5648498535156,1342.3880615234375,454.66650390625
901,2,554.6467895507812,341.08599853515625,663.0536499023438,433.2786865234375
901,21,1326.4044189453125,790.3590698242188,,
902,1,1171.8406982421875,445.15216064453125,1341.8433837890625,454.4676513671875
902,2,554.2666015625,347.9971008300781,657.9500732421875,432.9735107421875
902,21,1321.086669921875,786.9017333984375,,
903,1,1173.5487060546875,444.46368408203125,1341.9561767578125,453.9501647949219
903,2,558.2483520507812,363.0646057128906,657.1823120117188,433.3511047363281
903,21,1328.909423828125,787.4058837890625,,
904,1,1171.0755615234375,442.5957946777344,1342.6024169921875,453.3963623046875
904,2,557.4404296875,367.107666015625,658.6908569335938,433.33380126953125
904,21,1324.888671875,788.60205078125,,
905,1,1175.2567138671875,448.8460388183594,1340.1177978515625,457.7276306152344
905,2,551.394775390625,362.5257568359375,660.311767578125,434.136474609375
905,21,1322.986083984375,786.052978515625,,
906,1,1174.1832275390625,444.4976501464844,1343.6802978515625,454.3529968261719
906,2,532.2481689453125,348.3938903808594,661.0062255859375,433.5921630859375
906,21,1316.7769775390625,792.5145874023438,,
907,1,1172.08935546875,441.9225158691406,1343.484619140625,455.17083740234375
907,2,538.0572509765625,348.3138427734375,659.740478515625,432.9585266113281
907,21,1315.96142578125,793.810302734375,,
908,1,1171.7288818359375,442.7145080566406,1343.782470703125,455.53131103515625
908,2,539.2897338867188,348.5180358886719,661.8728637695312,433.4879150390625
908,21,1315.31640625,792.8919067382812,,
909,1,1171.987060546875,439.6707458496094,1348.8885498046875,461.4505310058594
909,2,545.9598999023438,350.0332946777344,666.4505615234375,433.7695007324219
909,21,,,,
910,1,1171.037353515625,443.54693603515625,1345.2440185546875,461.1756896972656
910,2,548.3213500976562,348.61004638671875,666.64990234375,432.82373046875
910,21,1313.7120361328125,789.1923828125,,
911,1,1169.1077880859375,441.39013671875,1341.2320556640625,458.01702880859375
911,2,550.8637084960938,347.33087158203125,665.7822875976562,431.8669738769531
911,21,1314.0255126953125,791.428955078125,,
912,1,1163.7030029296875,440.7555236816406,1340.0362548828125,458.78436279296875
912,2,549.2434692382812,350.73541259765625,665.1641845703125,434.14459228515625
912,21,,,,
913,1,1165.1817626953125,440.99884033203125,1338.2918701171875,458.15252685546875
913,2,551.9813842773438,351.99542236328125,665.5941772460938,433.43328857421875
913,21,,,,
914,1,1163.4598388671875,438.5953674316406,1334.6710205078125,460.71282958984375
914,2,548.833984375,346.9160461425781,665.2122802734375,434.427978515625
914,21,,,,
915,1,1169.24462890625,443.1006164550781,1335.6966552734375,461.1581115722656
915,2,539.5241088867188,338.51434326171875,665.82861328125,435.2117004394531
915,21,,,,
916,1,1164.1351318359375,446.6637268066406,1336.800048828125,471.1391296386719
916,2,544.900634765625,335.1308898925781,660.2827758789062,432.38043212890625
916,21,,,,
917,1,1170.898681640625,449.4924621582031,1338.363525390625,463.8538818359375
917,2,551.7528686523438,334.8034362792969,659.0792846679688,431.21697998046875
917,21,,,,
918,1,1175.9942626953125,456.9649963378906,1327.7923583984375,466.8303527832031
918,2,553.94384765625,332.6380920410156,657.1270751953125,430.6530456542969
918,21,,,,
919,1,1177.297607421875,456.00933837890625,1340.2479248046875,445.9974060058594
919,2,545.7470703125,320.088623046875,658.7498168945312,432.4503479003906
919,21,,,,
920,1,1171.21142578125,442.4218444824219,1345.3646240234375,433.1414489746094
920,2,536.4243774414062,328.4264831542969,660.16162109375,429.7491455078125
920,21,,,,
921,1,1169.7640380859375,440.1099853515625,1346.15087890625,425.14398193359375
921,2,551.977783203125,328.3775329589844,658.1845092773438,429.46356201171875
921,21,,,,
921,22,,,,
922,1,1170.427001953125,439.7839660644531,1342.159912109375,424.03778076171875
922,2,552.7343139648438,332.0989990234375,658.5324096679688,428.95977783203125
922,21,,,,
922,22,,,,
923,1,1173.4088134765625,441.5029296875,1337.5760498046875,420.87725830078125
923,2,546.2393188476562,336.3998718261719,657.6084594726562,429.2445983886719
923,21,,,,
923,22,,,,
924,1,1163.5849609375,433.4528503417969,1331.0797119140625,428.8645935058594
924,2,540.7565307617188,325.3170166015625,656.4055786132812,429.741455078125
924,21,,,,
925,1,1173.5810546875,427.6263427734375,1328.8411865234375,419.3701477050781
925,2,550.1520385742188,329.8437805175781,654.3652954101562,428.4258728027344
925,21,,,,
926,1,1175.27685546875,430.2801513671875,1345.582275390625,391.6110534667969
926,2,539.3678588867188,323.8078918457031,654.6972045898438,431.8927001953125
926,21,,,,
927,1,1171.1810302734375,427.0598449707031,1347.2559814453125,382.33978271484375
927,2,517.3905639648438,327.313720703125,654.2413330078125,431.8192443847656
927,21,,,,
928,1,1172.7708740234375,422.0191650390625,1347.102783203125,377.9767761230469
928,2,518.2118530273438,330.58544921875,654.0376586914062,438.2764892578125
928,21,,,,
929,1,1170.701171875,422.21417236328125,1344.338623046875,375.178466796875
929,21,,,,
930,1,1171.6851806640625,422.2371826171875,1344.1953125,372.71807861328125
930,21,,,,
931,1,1172.5679931640625,420.181396484375,1340.365478515625,374.5513916015625
931,21,,,,
932,1,1170.5411376953125,418.8148193359375,1341.0633544921875,373.3534240722656
932,21,,,,
933,1,1169.8824462890625,416.4906005859375,1343.3143310546875,372.1636962890625
933,21,,,,
934,1,1172.98779296875,418.4769287109375,1338.3917236328125,378.3098449707031
934,21,,,,
935,1,1182.081787109375,420.2749328613281,1347.3990478515625,380.0391540527344
935,21,,,,
935,2,453.61834716796875,342.2771911621094,649.9306640625,436.97198486328125
936,1,1172.5216064453125,424.351318359375,1344.915283203125,388.8735656738281
936,21,,,,
936,2,449.2494201660156,338.3240051269531,648.4761962890625,436.13116455078125
937,1,1173.939453125,426.45330810546875,1349.4559326171875,387.8751525878906
937,21,,,,
937,2,450.9477233886719,337.37744140625,649.6310424804688,434.90252685546875
938,1,1169.7098388671875,428.8172302246094,1345.8233642578125,392.2293395996094
938,21,,,,
939,1,1167.7518310546875,422.4862365722656,1330.4886474609375,400.2410888671875
939,21,,,,
939,22,,,,
939,2,457.1324462890625,340.10662841796875,652.9993286132812,436.26141357421875
940,1,1164.840576171875,419.0635681152344,1328.588134765625,401.34375
940,21,,,,
940,2,456.8154602050781,340.4385986328125,653.4347534179688,434.79962158203125
941,1,1164.5833740234375,419.23431396484375,1337.5762939453125,397.669677734375
941,21,,,,
941,2,457.8503723144531,340.84814453125,654.1747436523438,434.892333984375
942,1,1164.010009765625,421.3920593261719,1335.2152099609375,401.0899963378906
942,21,,,,
943,1,1157.830322265625,421.4241027832031,1333.7520751953125,405.0487060546875
943,21,,,,
943,2,453.7958679199219,343.0671691894531,655.6708374023438,436.1764221191406
944,1,1156.9166259765625,419.0035400390625,1330.76416015625,406.485595703125
944,21,,,,
944,2,460.98516845703125,343.24835205078125,655.6657104492188,435.2506103515625
945,1,1152.7877197265625,414.8737487792969,1325.2081298828125,409.3940734863281
945,21,,,,
945,2,463.9798583984375,343.4539794921875,656.43701171875,435.04290771484375
946,1,1151.1285400390625,414.2956848144531,1320.563232421875,412.0633850097656
946,21,,,,
946,2,463.0139465332031,341.23126220703125,657.3947143554688,435.1522521972656
947,1,1136.885009765625,405.61236572265625,1317.2440185546875,415.738525390625
947,21,,,,
947,2,455.7794494628906,337.8428649902344,655.0065307617188,433.3292236328125
948,1,1141.866943359375,405.5756530761719,1318.59130859375,413.1658630371094
948,21,,,,
948,2,475.3370666503906,330.537353515625,653.7430419921875,434.45849609375
949,1,1136.5556640625,395.6159973144531,1318.3228759765625,411.7501525878906
949,21,,,,
949,2,485.0443115234375,324.8778381347656,651.3096313476562,435.0132141113281
950,1,1138.586181640625,390.05084228515625,1319.2900390625,413.2281799316406
950,21,,,,
950,2,492.8157043457031,319.3169860839844,652.2040405273438,433.88482666015625
951,1,1130.334228515625,375.1681213378906,1327.51904296875,403.6888122558594
951,21,,,,
951,2,493.6171569824219,324.9359130859375,650.9038696289062,433.2163391113281
951,22,,,,
952,1,1086.4931640625,369.03717041015625,1327.6544189453125,398.0708923339844
952,21,,,,
952,2,489.1937561035156,320.09991455078125,650.1469116210938,435.2662048339844
953,1,1072.50048828125,375.0483093261719,1331.5701904296875,387.4862976074219
953,21,,,,
953,2,490.840576171875,315.5216064453125,649.3394165039062,435.8117370605469
953,22,,,,
954,1,1068.0743408203125,376.90576171875,1335.7734375,378.5206298828125
954,21,,,,
954,2,494.9542541503906,307.76214599609375,649.9544067382812,436.716796875
954,22,,,,
955,1,1066.398193359375,374.18914794921875,1340.8489990234375,371.5517883300781
955,21,,,,
955,2,495.3038635253906,313.1553039550781,651.5067749023438,436.2300720214844
955,23,,,,
956,1,1087.3402099609375,366.28363037109375,1338.4466552734375,374.02557373046875
956,21,,,,
956,2,496.7303771972656,308.9299621582031,651.3423461914062,435.24005126953125
956,23,,,,
957,1,1089.04248046875,354.2095642089844,1342.839111328125,367.7331237792969
957,21,,,,
957,2,502.3729553222656,316.6513977050781,650.7664184570312,434.3214416503906
957,23,,,,
958,1,1091.5906982421875,348.0770568847656,1351.3677978515625,362.5890197753906
958,21,,,,
958,2,505.0741271972656,328.271484375,648.8033447265625,433.8594970703125
958,23,,,,
959,1,1102.87841796875,346.4678649902344,1342.515380859375,371.62017822265625
959,21,,,,
959,2,502.34478759765625,319.6141662597656,647.0371704101562,434.6479187011719
959,23,,,,
960,1,1097.4327392578125,348.0261535644531,1351.465087890625,363.6844177246094
960,21,,,,
960,2,505.8854675292969,330.94189453125,645.2855834960938,432.822265625
960,23,,,,
961,1,1098.238525390625,356.854736328125,1349.818603515625,376.1612243652344
961,21,,,,
961,2,504.2682189941406,322.7047424316406,646.468505859375,434.503173828125
961,23,,,,
962,1,1102.1571044921875,359.10693359375,1355.88623046875,372.495849609375
962,21,,,,
962,2,515.46630859375,327.3945007324219,648.2357788085938,438.42816162109375
962,23,,,,
963,1,1094.1229248046875,359.4716796875,1352.5960693359375,373.20477294921875
963,21,,,,
963,2,505.7250061035156,321.4432373046875,648.3648681640625,435.2657775878906
963,23,,,,
964,1,1095.1124267578125,360.11578369140625,1362.572021484375,360.59173583984375
964,21,,,,
964,2,505.9621887207031,322.88421630859375,648.86181640625,435.2462463378906
964,23,,,,
965,1,1101.9501953125,359.6759033203125,1359.69873046875,367.7135925292969
965,21,,,,
965,2,503.0809020996094,327.1412048339844,647.84228515625,435.81561279296875
965,23,,,,
966,1,1091.4443359375,357.4095458984375,1353.0303955078125,371.9900817871094
966,21,,,,
966,2,502.0558166503906,324.4916687011719,648.9577026367188,435.9471435546875
966,23,,,,
967,1,1086.769287109375,352.7445068359375,1346.22998046875,382.43133544921875
967,21,,,,
967,2,498.92669677734375,316.668212890625,649.3462524414062,436.6541442871094
967,23,,,,
968,1,1087.415771484375,362.7412109375,1357.6082763671875,373.79254150390625
968,21,,,,
968,2,509.48468017578125,322.0179443359375,651.079833984375,442.8036193847656
968,23,,,,
969,1,1091.344970703125,368.6112976074219,1350.38232421875,377.4773254394531
969,21,,,,
969,2,508.942138671875,317.6867370605469,650.7858276367188,443.6428527832031
969,23,,,,
969,22,,,,
970,1,1093.941162109375,380.42974853515625,1357.1060791015625,373.3513488769531
970,21,,,,
970,2,508.735107421875,321.7177429199219,649.6104125976562,443.9181823730469
970,23,,,,
971,1,1103.549072265625,382.97271728515625,1368.770263671875,363.96917724609375
971,21,,,,
971,2,506.3460998535156,316.31365966796875,649.748779296875,444.0914611816406
971,23,,,,
972,1,1135.921875,385.7512512207031,1358.6641845703125,381.15081787109375
972,21,,,,
972,2,495.836669921875,311.8321533203125,648.0940551757812,437.2075500488281
972,23,,,,
972,22,,,,
973,1,1149.85107421875,404.8458557128906,1333.5806884765625,393.940185546875
973,21,,,,
973,2,493.8706970214844,311.6671447753906,647.8076782226562,437.33770751953125
973,23,,,,
973,22,,,,
974,1,1155.4951171875,408.8595886230469,1348.015625,390.384521484375
974,21,,,,
974,2,494.3257141113281,314.6910095214844,647.307373046875,437.1114807128906
974,23,,,,
975,1,1180.204345703125,407.10687255859375,1363.4312744140625,342.21844482421875
975,21,,,,
975,2,495.4786376953125,315.4742431640625,646.7318725585938,436.7019348144531
975,23,,,,
975,22,,,,
976,1,1215.118408203125,414.9411926269531,1367.95458984375,345.33050537109375
976,21,,,,
